player_id,saison,goals,assists
203869,2024,1.0,1.0
203895,2024,0.0,0.0
203938,2018,11.0,14.0
203938,2019,9.0,10.0
203938,2024,2.0,1.0
203961,2024,3.0,4.0
203966,2024,0.0,0.0
204045,2024,1.0,2.0
204047,2015,17.0,11.0
204047,2017,1.0,4.0
204047,2024,1.0,2.0
204049,2017,3.0,1.0
204049,2019,11.0,5.0
204049,2020,3.0,2.0
204049,2024,1.0,2.0
204069,2024,1.0,0.0
204072,2024,1.0,0.0
204103,2014,4.0,12.0
204103,2015,1.0,1.0
204103,2017,5.0,12.0
204103,2024,2.0,3.0
204116,2018,8.0,5.0
204116,2022,10.0,4.0
204116,2024,0.0,10.0
204176,2013,1.0,2.0
204176,2024,2.0,1.0
204189,2024,0.0,0.0
204201,2024,0.0,0.0
204294,2014,8.0,3.0
204294,2017,16.0,8.0
204294,2024,1.0,0.0
205006,2024,0.0,3.0
205023,2016,13.0,8.0
205023,2021,12.0,2.0
205023,2024,0.0,0.0
205054,2024,0.0,0.0
205116,2024,0.0,2.0
205128,2024,0.0,0.0
205550,2024,4.0,1.0
205562,2014,2.0,5.0
205562,2017,3.0,10.0
205562,2024,0.0,0.0
205655,2017,12.0,1.0
205655,2020,25.0,1.0
205657,2024,0.0,0.0
205677,2012,10.0,2.0
205677,2016,4.0,7.0
205677,2024,0.0,1.0
205760,2017,13.0,9.0
205760,2018,8.0,7.0
205760,2019,4.0,3.0
205760,2021,24.0,3.0
205760,2024,7.0,0.0
205809,2015,6.0,4.0
205809,2024,4.0,4.0
205902,2024,0.0,0.0
205927,2024,0.0,0.0
205938,2013,11.0,5.0
205938,2019,12.0,7.0
205938,2024,8.0,7.0
206040,2013,18.0,1.0
206040,2014,5.0,4.0
206040,2018,17.0,7.0
206040,2022,3.0,1.0
206040,2024,7.0,0.0
206050,2011,17.0,0.0
206050,2014,13.0,10.0
206050,2024,16.0,10.0
206225,2015,1.0,1.0
206225,2024,0.0,0.0
206386,2024,2.0,1.0
206542,2013,3.0,3.0
206542,2015,2.0,4.0
206717,2024,0.0,0.0
206746,2024,1.0,0.0
206843,2024,13.0,8.0
206888,2024,0.0,0.0
206912,2014,6.0,0.0
206912,2021,0.0,6.0
206947,2024,0.0,1.0
207006,2024,2.0,4.0
207014,2016,2.0,4.0
207014,2020,2.0,0.0
207014,2024,0.0,1.0
207015,2014,22.0,9.0
207015,2015,31.0,7.0
207015,2018,2.0,2.0
207015,2021,3.0,1.0
207015,2024,12.0,5.0
207048,2024,0.0,0.0
207074,2024,1.0,4.0
207561,2014,4.0,1.0
207561,2015,1.0,0.0
207561,2022,1.0,6.0
207561,2024,6.0,4.0
207571,2024,0.0,0.0
207580,2023,1.0,3.0
207742,2024,1.0,1.0
207834,2024,0.0,0.0
207877,2016,7.0,9.0
207877,2018,16.0,16.0
207877,2022,3.0,3.0
207877,2024,4.0,2.0
207917,2024,2.0,3.0
207929,2013,7.0,2.0
208166,2024,0.0,0.0
208167,2016,12.0,3.0
208167,2018,6.0,2.0
208167,2024,0.0,0.0
208172,2024,1.0,2.0
208281,2024,0.0,0.0
208552,2017,5.0,2.0
208552,2019,4.0,6.0
208552,2024,3.0,2.0
208690,2013,11.0,0.0
208690,2018,9.0,3.0
208690,2022,4.0,1.0
208690,2024,0.0,1.0
208772,2024,0.0,0.0
208848,2015,5.0,5.0
208848,2024,4.0,5.0
208934,2016,6.0,11.0
208934,2017,5.0,7.0
208934,2024,0.0,0.0
209212,2024,3.0,1.0
210178,2024,0.0,0.0
210689,2016,1.0,0.0
210689,2021,1.0,1.0
210689,2024,5.0,2.0
210747,2021,5.0,2.0
210747,2022,1.0,5.0
210747,2024,3.0,2.0
211072,2019,25.0,9.0
211072,2023,22.0,7.0
211072,2024,17.0,5.0
211121,2024,0.0,0.0
211251,2018,9.0,2.0
211251,2021,4.0,3.0
211251,2024,4.0,0.0
211325,2014,4.0,3.0
211325,2016,7.0,3.0
211325,2024,1.0,0.0
211345,2024,0.0,1.0
211637,2024,0.0,2.0
211727,2020,3.0,5.0
211727,2024,2.0,2.0
211845,2019,2.0,1.0
211845,2022,2.0,2.0
211845,2024,0.0,3.0
211973,2024,1.0,0.0
212216,2024,0.0,0.0
212229,2021,5.0,7.0
212229,2024,5.0,3.0
212243,2024,0.0,1.0
212391,2021,7.0,4.0
212391,2024,2.0,3.0
212430,2024,0.0,0.0
212723,2014,2.0,1.0
212723,2016,3.0,4.0
212723,2018,3.0,6.0
212723,2022,4.0,0.0
212723,2024,1.0,2.0
212832,2019,7.0,3.0
212832,2024,6.0,5.0
212847,2024,0.0,0.0
212862,2024,0.0,0.0
213260,2018,7.0,9.0
213260,2024,3.0,1.0
213268,2012,9.0,2.0
213268,2014,13.0,18.0
213268,2017,22.0,14.0
213268,2020,2.0,2.0
213268,2024,1.0,2.0
213429,2024,2.0,1.0
213555,2011,0.0,0.0
213555,2013,0.0,0.0
213555,2021,8.0,7.0
213555,2022,1.0,3.0
213555,2024,1.0,2.0
213670,2017,1.0,5.0
213670,2019,1.0,0.0
213670,2024,1.0,0.0
213865,2024,1.0,1.0
213974,2024,1.0,3.0
213976,2017,5.0,2.0
213976,2020,6.0,4.0
213980,2022,0.0,0.0
213980,2024,2.0,2.0
214056,2024,1.0,0.0
214073,2024,0.0,0.0
214078,2024,0.0,1.0
214238,2024,0.0,1.0
214666,2024,0.0,0.0
214775,2016,3.0,3.0
214775,2018,2.0,8.0
214775,2024,0.0,2.0
215094,2024,0.0,0.0
215099,2024,0.0,0.0
215114,2024,0.0,1.0
215118,2024,0.0,1.0
215213,2024,0.0,0.0
215592,2016,2.0,1.0
215592,2017,11.0,3.0
215592,2024,5.0,16.0
215599,2024,1.0,0.0
215649,2013,12.0,0.0
215649,2015,12.0,2.0
215649,2016,12.0,5.0
215649,2019,22.0,6.0
215649,2024,1.0,0.0
215864,2014,11.0,1.0
215864,2019,1.0,2.0
215864,2021,0.0,5.0
215864,2024,4.0,1.0
215977,2014,2.0,7.0
215977,2021,8.0,5.0
215977,2024,2.0,3.0
216179,2014,9.0,3.0
216179,2019,3.0,4.0
216179,2024,0.0,1.0
216240,2024,1.0,2.0
216270,2024,1.0,1.0
216375,2012,11.0,3.0
216375,2017,2.0,0.0
216375,2018,15.0,3.0
216375,2024,3.0,0.0
216443,2024,0.0,1.0
216464,2019,14.0,4.0
216464,2024,3.0,1.0
216489,2024,0.0,0.0
216569,2017,2.0,3.0
216569,2021,2.0,4.0
216569,2022,2.0,5.0
216569,2024,6.0,6.0
216599,2014,1.0,4.0
216603,2015,3.0,3.0
216603,2019,6.0,5.0
216603,2024,16.0,11.0
216608,2024,0.0,1.0
216662,2014,2.0,3.0
216662,2018,3.0,5.0
216662,2024,2.0,12.0
216870,2024,1.0,0.0
217033,2018,9.0,2.0
217033,2024,2.0,3.0
217111,2013,11.0,9.0
217111,2015,17.0,10.0
217111,2019,9.0,20.0
217111,2024,8.0,4.0
217115,2014,2.0,0.0
217115,2016,13.0,1.0
217115,2018,28.0,9.0
217115,2021,9.0,2.0
217115,2024,8.0,4.0
217686,2024,0.0,0.0
217863,2024,5.0,7.0
217879,2018,6.0,6.0
217879,2024,0.0,5.0
217886,2015,5.0,6.0
217886,2024,3.0,0.0
217923,2024,0.0,2.0
218085,2023,1.0,5.0
218085,2024,1.0,3.0
218087,2018,2.0,6.0
218087,2024,0.0,2.0
218144,2024,7.0,2.0
218233,2016,2.0,0.0
220496,2024,1.0,0.0
220650,2018,2.0,2.0
220650,2020,9.0,4.0
220650,2024,5.0,1.0
220656,2014,0.0,7.0
220656,2017,0.0,6.0
220656,2021,3.0,0.0
220656,2024,0.0,0.0
220793,2024,3.0,3.0
220878,2024,1.0,2.0
221025,2014,4.0,1.0
221025,2015,4.0,7.0
221025,2018,1.0,2.0
221025,2024,2.0,0.0
221075,2024,0.0,0.0
221133,2024,1.0,2.0
221150,2024,0.0,0.0
221285,2024,1.0,3.0
221311,2017,3.0,0.0
221311,2021,2.0,0.0
221315,2024,0.0,1.0
221316,2024,3.0,8.0
221321,2024,0.0,0.0
221322,2024,2.0,3.0
221540,2017,11.0,8.0
221540,2020,6.0,13.0
221540,2022,19.0,22.0
221540,2024,12.0,10.0
221873,2024,1.0,1.0
221899,2012,7.0,7.0
221899,2015,6.0,2.0
221899,2017,9.0,3.0
221899,2021,7.0,2.0
221899,2024,6.0,0.0
221955,2024,3.0,1.0
221958,2016,6.0,2.0
221958,2020,23.0,8.0
221958,2021,9.0,6.0
221958,2023,8.0,0.0
221958,2024,8.0,0.0
221992,2024,1.0,2.0
222079,2024,10.0,9.0
222209,2024,0.0,0.0
222556,2024,0.0,0.0
222805,2024,3.0,0.0
222813,2014,2.0,0.0
222813,2021,1.0,2.0
222813,2024,0.0,1.0
222855,2019,2.0,2.0
222855,2023,2.0,5.0
222859,2017,7.0,1.0
222859,2021,6.0,2.0
222859,2024,4.0,5.0
222876,2014,10.0,8.0
222876,2017,6.0,10.0
222876,2024,0.0,1.0
222977,2024,1.0,3.0
223025,2024,0.0,1.0
223053,2024,1.0,0.0
223058,2024,0.0,1.0
223367,2020,1.0,9.0
223367,2021,1.0,4.0
223367,2024,2.0,9.0
223725,2017,14.0,7.0
223725,2024,4.0,2.0
223967,2016,4.0,4.0
223967,2024,1.0,4.0
223972,2024,0.0,0.0
223974,2024,1.0,2.0
223979,2018,8.0,4.0
223979,2021,0.0,1.0
223979,2024,1.0,7.0
224088,2016,3.0,1.0
224088,2024,6.0,0.0
224164,2024,3.0,1.0
224672,2020,7.0,3.0
224672,2023,2.0,2.0
224884,2024,4.0,2.0
225004,2018,2.0,2.0
225004,2024,4.0,4.0
225020,2016,5.0,2.0
225020,2017,21.0,6.0
225020,2024,0.0,1.0
225122,2015,7.0,10.0
225122,2017,6.0,11.0
225122,2021,13.0,6.0
225122,2024,3.0,4.0
225151,2024,1.0,3.0
225236,2024,8.0,11.0
225339,2020,8.0,2.0
225339,2022,9.0,8.0
225339,2024,2.0,1.0
225393,2024,2.0,1.0
225462,2024,0.0,0.0
225569,2024,7.0,4.0
225593,2022,7.0,1.0
225657,2024,1.0,1.0
225744,2020,9.0,5.0
225744,2021,8.0,5.0
225744,2024,26.0,7.0
225873,2015,5.0,9.0
225873,2019,4.0,3.0
225873,2024,0.0,0.0
225963,2024,1.0,0.0
226012,2024,0.0,0.0
226025,2014,1.0,1.0
226025,2020,5.0,5.0
226025,2024,5.0,1.0
226073,2024,0.0,0.0
226074,2013,6.0,3.0
226074,2015,5.0,5.0
226074,2024,5.0,2.0
226085,2013,0.0,0.0
226085,2016,4.0,0.0
226085,2024,2.0,0.0
226138,2016,2.0,6.0
226138,2024,7.0,3.0
226151,2024,3.0,0.0
226155,2015,10.0,4.0
226155,2016,4.0,2.0
226155,2024,11.0,6.0
226450,2014,12.0,9.0
226450,2018,0.0,0.0
226450,2022,3.0,3.0
226450,2024,1.0,4.0
226524,2013,2.0,0.0
226524,2021,4.0,1.0
226524,2023,2.0,2.0
226524,2024,2.0,2.0
226802,2024,0.0,0.0
226971,2024,2.0,0.0
226973,2019,0.0,2.0
226973,2024,0.0,2.0
227039,2018,4.0,9.0
227039,2024,4.0,8.0
227081,2013,4.0,3.0
227081,2015,3.0,0.0
227081,2017,7.0,7.0
227081,2021,6.0,2.0
227081,2024,0.0,0.0
227084,2024,1.0,1.0
227110,2024,1.0,2.0
227199,2024,0.0,0.0
227352,2024,0.0,0.0
227538,2024,0.0,1.0
227805,2024,0.0,0.0
227961,2024,6.0,2.0
228433,2024,4.0,2.0
228444,2024,1.0,2.0
228584,2024,1.0,2.0
228645,2015,15.0,0.0
228645,2017,27.0,8.0
228645,2020,25.0,9.0
228645,2023,7.0,4.0
228645,2024,7.0,4.0
228660,2024,0.0,0.0
228791,2024,3.0,1.0
228885,2017,24.0,7.0
228885,2018,19.0,7.0
228885,2021,12.0,5.0
228885,2022,4.0,4.0
228885,2024,10.0,4.0
228940,2017,11.0,3.0
228940,2021,3.0,8.0
228940,2024,5.0,2.0
228948,2024,1.0,1.0
229006,2017,3.0,8.0
229006,2019,0.0,5.0
229006,2022,6.0,6.0
229006,2024,5.0,13.0
229604,2024,0.0,0.0
229804,2024,0.0,2.0
229817,2017,28.0,6.0
229817,2020,17.0,2.0
229817,2024,6.0,4.0
229970,2016,11.0,11.0
229970,2024,2.0,3.0
230222,2024,0.0,0.0
230361,2022,3.0,3.0
230361,2023,13.0,6.0
230457,2024,2.0,3.0
230536,2024,0.0,1.0
230552,2024,0.0,5.0
230746,2017,1.0,0.0
230746,2024,0.0,1.0
230784,2019,4.0,1.0
230784,2024,0.0,0.0
230818,2024,0.0,0.0
230921,2016,0.0,1.0
230921,2024,6.0,5.0
230946,2024,0.0,0.0
231289,2013,0.0,0.0
231289,2022,7.0,13.0
231289,2024,0.0,0.0
231354,2019,1.0,0.0
231354,2024,1.0,0.0
231471,2024,0.0,0.0
231572,2024,1.0,1.0
231590,2018,3.0,6.0
231590,2024,0.0,0.0
231650,2024,0.0,1.0
231724,2024,0.0,0.0
232015,2019,2.0,2.0
232093,2018,8.0,1.0
232142,2016,9.0,3.0
232142,2020,3.0,6.0
232142,2024,1.0,4.0
232144,2024,3.0,2.0
232271,2013,0.0,2.0
232271,2015,12.0,4.0
232271,2021,8.0,5.0
232320,2018,3.0,3.0
232320,2024,0.0,4.0
232418,2012,1.0,0.0
232418,2015,5.0,9.0
232418,2019,1.0,3.0
232418,2022,2.0,0.0
232418,2024,1.0,4.0
232454,2018,3.0,3.0
232454,2022,4.0,2.0
232454,2024,1.0,5.0
232463,2018,4.0,2.0
232463,2019,23.0,8.0
232463,2021,18.0,6.0
232463,2024,1.0,4.0
232964,2024,2.0,0.0
233264,2024,0.0,0.0
233782,2019,1.0,2.0
233782,2021,4.0,7.0
233782,2023,0.0,4.0
233782,2024,0.0,4.0
234029,2024,4.0,5.0
234124,2024,0.0,0.0
234189,2015,0.0,1.0
234189,2017,16.0,8.0
234189,2018,9.0,10.0
234189,2021,7.0,4.0
234189,2024,10.0,6.0
234193,2015,0.0,0.0
234193,2018,5.0,3.0
234193,2020,1.0,3.0
234193,2023,0.0,0.0
234193,2024,0.0,0.0
234509,2024,0.0,0.0
234523,2012,,
234523,2013,7.0,0.0
234523,2015,11.0,1.0
234523,2019,6.0,3.0
234523,2024,5.0,0.0
234733,2024,3.0,0.0
234781,2013,0.0,0.0
234781,2020,4.0,8.0
234781,2021,9.0,2.0
234781,2024,1.0,1.0
234803,2024,3.0,2.0
234811,2024,0.0,0.0
234888,2024,0.0,0.0
234918,2015,7.0,6.0
234918,2017,8.0,10.0
234918,2018,7.0,5.0
234918,2024,0.0,1.0
235108,2024,0.0,0.0
235247,2024,0.0,0.0
235274,2024,0.0,3.0
235275,2024,1.0,0.0
235339,2024,0.0,0.0
235347,2024,0.0,0.0
235355,2016,4.0,0.0
235355,2022,4.0,2.0
235355,2024,1.0,0.0
235568,2015,1.0,1.0
235568,2024,0.0,0.0
235767,2024,1.0,2.0
235780,2024,4.0,1.0
235931,2024,1.0,0.0
236041,2018,1.0,1.0
236041,2020,3.0,0.0
236041,2023,0.0,2.0
236041,2024,0.0,2.0
236168,2024,4.0,0.0
236400,2024,1.0,7.0
236468,2024,0.0,0.0
236471,2014,3.0,9.0
236471,2021,0.0,0.0
236471,2023,10.0,2.0
236490,2024,1.0,1.0
236510,2024,1.0,1.0
236537,2017,15.0,5.0
236537,2024,2.0,1.0
236981,2024,0.0,1.0
236997,2024,5.0,5.0
237125,2015,22.0,4.0
237125,2016,9.0,2.0
237125,2022,0.0,1.0
237125,2024,1.0,1.0
237162,2024,1.0,2.0
237164,2016,6.0,11.0
237164,2018,5.0,3.0
237164,2024,7.0,7.0
237226,2016,0.0,1.0
237226,2024,3.0,2.0
237436,2020,8.0,7.0
237436,2023,1.0,2.0
237436,2024,1.0,2.0
237499,2024,1.0,0.0
237617,2024,1.0,2.0
237623,2019,18.0,3.0
237623,2024,9.0,3.0
237641,2015,5.0,2.0
237641,2021,11.0,9.0
237641,2024,3.0,2.0
237658,2021,4.0,9.0
237658,2024,0.0,1.0
237662,2015,13.0,8.0
237662,2018,6.0,4.0
237662,2021,11.0,6.0
237662,2024,1.0,0.0
237666,2024,0.0,2.0
237923,2024,5.0,2.0
238029,2024,0.0,0.0
238055,2015,12.0,8.0
238055,2024,18.0,14.0
238058,2024,0.0,0.0
238223,2024,0.0,0.0
238266,2024,0.0,0.0
238367,2021,9.0,2.0
238367,2023,12.0,3.0
238367,2024,11.0,3.0
238407,2014,14.0,6.0
238407,2016,4.0,3.0
238407,2019,33.0,11.0
238407,2022,16.0,4.0
238407,2023,26.0,6.0
238407,2024,26.0,6.0
238468,2024,0.0,0.0
238537,2024,0.0,1.0
238626,2016,1.0,2.0
238626,2018,1.0,2.0
238626,2024,2.0,1.0
238630,2024,0.0,0.0
238639,2016,15.0,3.0
238639,2019,8.0,2.0
238639,2024,6.0,2.0
238654,2014,6.0,7.0
238654,2019,6.0,5.0
238654,2024,1.0,1.0
238752,2016,16.0,5.0
238752,2024,0.0,1.0
238809,2024,2.0,3.0
238856,2024,0.0,1.0
238868,2024,0.0,3.0
238993,2024,0.0,0.0
239046,2024,1.0,0.0
239647,2018,12.0,6.0
239647,2022,16.0,3.0
239647,2024,2.0,1.0
239733,2018,1.0,3.0
239743,2024,4.0,4.0
239802,2024,1.0,0.0
239949,2018,17.0,9.0
239949,2019,6.0,5.0
239949,2020,14.0,0.0
239962,2024,3.0,1.0
240219,2024,0.0,0.0
240226,2013,4.0,0.0
240226,2014,7.0,1.0
240226,2015,7.0,11.0
240226,2024,3.0,6.0
240252,2017,5.0,5.0
240252,2019,2.0,6.0
240252,2024,0.0,0.0
240263,2024,0.0,1.0
240306,2012,7.0,2.0
240306,2016,5.0,3.0
240306,2018,32.0,18.0
240306,2024,15.0,13.0
240408,2018,5.0,1.0
240408,2024,1.0,0.0
240414,2024,0.0,0.0
240497,2014,9.0,4.0
240497,2015,5.0,0.0
240497,2024,0.0,4.0
240578,2017,11.0,0.0
240578,2024,7.0,1.0
240675,2024,0.0,0.0
240692,2024,2.0,1.0
240889,2024,2.0,1.0
241076,2015,5.0,3.0
241076,2022,2.0,1.0
241076,2024,1.0,3.0
241119,2014,8.0,9.0
241119,2016,4.0,1.0
241119,2018,3.0,2.0
241119,2024,2.0,2.0
241229,2024,1.0,0.0
241251,2018,1.0,3.0
241251,2024,0.0,0.0
241324,2014,1.0,4.0
241324,2024,2.0,7.0
241378,2024,1.0,2.0
241420,2024,0.0,0.0
241481,2016,1.0,3.0
241481,2024,0.0,0.0
241486,2024,0.0,2.0
241501,2018,11.0,12.0
241501,2019,5.0,4.0
241501,2024,0.0,1.0
241527,2013,13.0,0.0
241527,2021,12.0,0.0
241527,2024,3.0,1.0
241641,2013,7.0,7.0
241641,2016,11.0,12.0
241641,2024,11.0,10.0
241923,2024,0.0,1.0
242040,2018,2.0,0.0
242040,2024,5.0,1.0
242063,2018,10.0,12.0
242063,2020,6.0,7.0
242063,2022,15.0,13.0
242063,2024,5.0,1.0
242086,2015,9.0,3.0
242086,2017,3.0,0.0
242086,2019,10.0,3.0
242086,2024,13.0,3.0
242272,2024,0.0,0.0
242273,2024,1.0,1.0
242295,2019,2.0,2.0
242295,2024,0.0,0.0
242359,2024,0.0,0.0
242532,2018,3.0,2.0
242606,2019,1.0,2.0
242606,2021,1.0,0.0
242606,2024,2.0,3.0
242631,2018,6.0,9.0
242631,2022,2.0,9.0
242631,2024,6.0,2.0
242668,2024,3.0,1.0
242760,2024,0.0,0.0
242813,2017,1.0,3.0
242813,2024,0.0,0.0
242854,2024,6.0,3.0
242940,2024,0.0,0.0
243188,2015,2.0,5.0
243188,2021,0.0,1.0
243188,2023,15.0,12.0
243225,2017,21.0,7.0
243225,2020,3.0,1.0
243225,2024,0.0,0.0
243302,2024,0.0,0.0
243633,2015,0.0,0.0
243633,2022,2.0,1.0
243679,2024,0.0,0.0
243714,2016,2.0,1.0
243714,2024,5.0,3.0
243725,2024,4.0,3.0
243744,2024,1.0,3.0
243770,2024,2.0,0.0
243843,2024,0.0,0.0
244192,2024,0.0,0.0
244221,2024,2.0,0.0
244256,2024,4.0,7.0
244260,2024,0.0,0.0
244262,2024,1.0,4.0
244271,2024,1.0,2.0
244338,2024,0.0,0.0
244904,2020,8.0,6.0
244904,2024,4.0,4.0
244940,2021,2.0,1.0
244940,2024,0.0,0.0
245014,2016,13.0,7.0
245014,2021,3.0,3.0
245014,2024,7.0,4.0
245021,2024,0.0,2.0
245030,2024,5.0,3.0
245048,2024,0.0,0.0
245056,2015,2.0,1.0
245056,2021,5.0,4.0
245056,2024,1.0,0.0
245070,2018,8.0,4.0
245070,2021,12.0,1.0
245072,2012,8.0,1.0
245072,2015,3.0,0.0
245072,2021,17.0,3.0
245072,2024,0.0,0.0
245078,2014,,
245078,2016,2.0,5.0
245078,2017,7.0,8.0
245078,2022,4.0,3.0
245078,2024,3.0,1.0
245228,2019,5.0,3.0
245228,2024,12.0,7.0
245537,2016,7.0,5.0
245537,2022,4.0,4.0
245537,2024,0.0,3.0
245744,2015,9.0,5.0
245744,2018,1.0,1.0
245744,2024,7.0,1.0
245765,2020,6.0,5.0
246204,2022,0.0,0.0
246204,2024,2.0,1.0
246291,2024,1.0,2.0
246963,2021,9.0,3.0
246963,2024,11.0,5.0
246968,2013,16.0,7.0
246968,2018,13.0,4.0
246968,2023,11.0,2.0
246968,2024,11.0,2.0
247250,2017,9.0,2.0
247250,2021,3.0,3.0
247250,2024,3.0,1.0
247377,2024,0.0,0.0
247380,2015,3.0,3.0
247380,2024,0.0,1.0
247555,2015,3.0,6.0
247555,2018,2.0,0.0
247555,2024,0.0,2.0
247589,2023,0.0,0.0
247589,2024,0.0,0.0
247633,2024,0.0,0.0
247652,2019,37.0,8.0
247652,2022,3.0,0.0
247652,2024,2.0,0.0
247915,2024,0.0,1.0
248054,2018,2.0,6.0
248054,2021,1.0,4.0
248054,2024,5.0,4.0
248219,2012,,
248219,2013,0.0,0.0
248219,2015,3.0,1.0
248219,2019,4.0,2.0
248219,2024,0.0,1.0
248271,2013,21.0,0.0
248271,2017,14.0,3.0
248271,2023,5.0,1.0
248271,2024,4.0,1.0
248349,2024,0.0,0.0
248355,2023,22.0,7.0
248395,2024,3.0,2.0
248658,2024,0.0,0.0
248732,2024,1.0,0.0
248738,2024,0.0,0.0
248931,2024,0.0,0.0
248934,2024,2.0,0.0
248935,2024,0.0,0.0
248936,2024,1.0,3.0
248938,2017,4.0,1.0
248938,2019,10.0,3.0
248938,2022,7.0,4.0
248938,2023,1.0,0.0
248938,2024,1.0,0.0
248999,2016,6.0,6.0
248999,2024,7.0,5.0
249036,2020,13.0,3.0
249089,2015,2.0,3.0
249089,2024,0.0,3.0
249126,2022,0.0,0.0
249157,2017,5.0,4.0
249157,2024,2.0,5.0
249271,2024,1.0,1.0
249303,2024,9.0,3.0
249360,2024,2.0,1.0
249513,2024,0.0,7.0
249552,2024,0.0,0.0
249565,2016,18.0,15.0
249565,2018,8.0,6.0
249565,2024,2.0,6.0
249568,2024,0.0,1.0
249636,2024,2.0,0.0
249730,2024,1.0,0.0
249747,2024,0.0,0.0
249952,2018,2.0,3.0
249952,2019,0.0,0.0
249952,2024,2.0,3.0
249994,2024,0.0,0.0
250013,2016,6.0,2.0
250013,2021,5.0,4.0
250013,2022,2.0,3.0
250013,2024,3.0,2.0
250030,2024,0.0,1.0
250138,2024,0.0,1.0
250153,2024,0.0,2.0
250450,2024,1.0,0.0
250464,2017,10.0,4.0
250478,2024,0.0,0.0
250543,2024,0.0,0.0
250591,2019,7.0,3.0
250591,2023,9.0,3.0
250591,2024,9.0,3.0
250683,2024,0.0,0.0
250779,2024,1.0,1.0
250844,2024,3.0,2.0
250845,2024,0.0,1.0
250907,2024,0.0,1.0
250937,2024,0.0,0.0
251075,2024,0.0,2.0
251079,2024,1.0,0.0
251106,2014,1.0,2.0
251106,2016,19.0,4.0
251106,2019,8.0,2.0
251106,2023,2.0,5.0
251106,2024,2.0,4.0
251299,2024,0.0,0.0
251302,2019,1.0,5.0
251302,2020,4.0,4.0
251302,2023,0.0,0.0
251302,2024,0.0,0.0
251303,2020,20.0,9.0
251303,2021,0.0,4.0
251309,2024,0.0,0.0
251322,2024,0.0,0.0
251345,2024,2.0,4.0
251485,2024,0.0,0.0
251587,2024,9.0,9.0
251664,2014,10.0,3.0
251664,2017,14.0,2.0
251664,2019,26.0,6.0
251664,2024,4.0,2.0
251680,2016,13.0,4.0
251680,2018,5.0,0.0
251680,2024,8.0,5.0
251813,2016,6.0,14.0
251813,2019,3.0,13.0
251813,2021,7.0,7.0
251813,2024,5.0,10.0
251845,2015,8.0,4.0
251845,2022,4.0,3.0
251845,2024,2.0,2.0
251846,2024,0.0,0.0
251848,2024,4.0,2.0
251876,2024,1.0,3.0
251878,2024,0.0,1.0
251896,2024,0.0,0.0
251897,2023,8.0,1.0
251897,2024,8.0,1.0
252641,2015,8.0,4.0
252641,2019,4.0,0.0
252641,2024,1.0,0.0
252667,2024,0.0,0.0
252677,2024,10.0,1.0
252689,2013,13.0,7.0
252689,2015,8.0,1.0
252689,2016,7.0,2.0
252689,2024,8.0,2.0
253210,2024,2.0,1.0
253290,2013,0.0,0.0
253290,2021,18.0,1.0
253290,2024,10.0,0.0
253316,2016,1.0,3.0
253341,2024,0.0,0.0
253664,2024,2.0,1.0
253677,2024,0.0,0.0
253734,2016,0.0,1.0
253738,2024,3.0,1.0
253817,2024,0.0,0.0
253819,2024,2.0,0.0
254037,2024,0.0,0.0
254249,2024,1.0,2.0
254985,2021,19.0,10.0
254985,2023,12.0,5.0
255353,2018,15.0,2.0
255353,2024,5.0,2.0
255450,2019,16.0,5.0
255450,2024,4.0,12.0
255451,2024,8.0,7.0
255461,2024,0.0,0.0
255469,2024,0.0,0.0
255488,2024,0.0,0.0
255501,2024,0.0,3.0
255508,2024,14.0,5.0
255638,2024,0.0,0.0
255686,2024,1.0,0.0
255688,2024,0.0,0.0
255838,2016,3.0,2.0
255838,2020,9.0,12.0
255838,2024,0.0,2.0
255901,2013,4.0,4.0
255901,2015,1.0,1.0
255901,2020,9.0,11.0
255901,2024,4.0,6.0
255906,2024,0.0,0.0
255942,2019,4.0,8.0
255942,2024,2.0,7.0
256000,2014,3.0,1.0
256000,2017,8.0,3.0
256000,2024,3.0,0.0
256013,2024,1.0,2.0
256178,2024,0.0,3.0
256186,2024,4.0,1.0
256267,2015,17.0,3.0
256267,2016,6.0,1.0
256267,2018,17.0,8.0
256267,2019,17.0,7.0
256267,2021,5.0,4.0
256267,2024,7.0,2.0
256339,2024,0.0,0.0
256429,2017,24.0,8.0
256429,2022,3.0,0.0
256429,2024,1.0,1.0
256448,2024,7.0,1.0
256453,2024,0.0,0.0
256680,2024,1.0,4.0
256718,2024,1.0,2.0
256819,2024,0.0,0.0
256942,2024,3.0,1.0
256977,2017,0.0,8.0
256977,2018,8.0,9.0
256977,2024,10.0,6.0
257062,2017,11.0,3.0
257062,2024,6.0,1.0
257097,2024,0.0,0.0
257324,2024,2.0,4.0
257376,2024,1.0,0.0
257388,2024,0.0,1.0
257448,2017,13.0,12.0
257448,2018,5.0,4.0
257448,2022,0.0,1.0
257448,2024,0.0,1.0
257455,2021,3.0,0.0
257455,2023,4.0,1.0
257455,2024,4.0,1.0
257462,2014,6.0,2.0
257462,2018,27.0,7.0
257462,2022,13.0,5.0
257462,2024,9.0,1.0
257468,2020,5.0,7.0
257468,2024,0.0,2.0
257474,2024,0.0,0.0
257482,2014,0.0,0.0
257482,2021,0.0,0.0
257482,2024,1.0,4.0
257668,2015,1.0,1.0
257668,2017,1.0,0.0
257668,2024,0.0,2.0
